,prov,distinct,입학연도,입학자총수,입학남자,입학여자,인구나이,인구연도,인구총수,인구남자,인구여자,입학연도별 입학총수,인구연도별 인구총합,보정치,인구대비입학비율,보정후 인구대비입학비율,입학자비율,초등입학이동지수,초등입학이동지수z점수,,"보정치 = (입학년도별 인구총합/인구연도별 인구총합), 연도별로 입학유예자들로 인한 입학 누락자를 보정하기 위해 산출, 연도별로 입학유예자 규모가 달라 연도별 보정치는 다 다름, 전국인구총합 * 보정치 = 전국입학자수"
544,경기,평택시,2017,4918,2572,2346,6,2016,4953,2585,2368,445571,460063,0.968499966,0.992933576,1.025228302,1.103752264,0.027845795,1.197694667,,
545,경기,평택시,2018,5043,2593,2450,6,2017,5079,2615,2464,447106,462352,0.967025124,0.992911991,1.026769591,1.127920448,0.030193969,1.301992292,,
546,경기,평택시,2019,5410,2767,2643,6,2018,5445,2796,2649,462528,478982,0.965647978,0.993572084,1.02891748,1.169658918,0.033823588,1.463207231,,
547,경기,평택시,2020,5066,2515,2551,6,2019,5054,2537,2517,417119,431843,0.965904275,1.002374357,1.037757449,1.214521515,0.045857234,1.99769949,,
548,경기,포천시,2009,1530,792,738,6,2008,1605,847,758,462768,488710,0.946917395,0.953271028,1.006709807,0.33061923,0.002218391,0.059415473,,
549,경기,포천시,2010,1571,773,798,6,2009,1624,796,828,470657,487028,0.966385916,0.967364532,1.001012655,0.333788725,0.000338013,-0.024104327,,
550,경기,포천시,2011,1273,642,631,6,2010,1331,672,659,441332,457372,0.964930079,0.956423742,0.991184504,0.28844498,-0.002542786,-0.15205927,,
551,경기,포천시,2012,1263,683,580,6,2011,1278,688,590,407210,420797,0.967711272,0.988262911,1.021237367,0.310159377,0.006586968,0.253452311,,
552,경기,포천시,2013,1322,689,633,6,2012,1372,719,653,422944,435284,0.971650692,0.963556851,0.991670009,0.312570931,-0.002603713,-0.154765448,,
553,경기,포천시,2014,1335,733,602,6,2013,1356,740,616,465061,480776,0.96731326,0.984513274,1.017781224,0.287059117,0.005104263,0.187595729,,
554,경기,포천시,2015,1240,653,587,6,2014,1261,664,597,441255,454993,0.969806129,0.98334655,1.013961988,0.281016646,0.003923551,0.135152672,,
555,경기,포천시,2016,1192,603,589,6,2015,1221,607,614,422114,435131,0.970084871,0.976248976,1.006354192,0.28238817,0.001794349,0.040580984,,
556,경기,포천시,2017,1171,605,566,6,2016,1210,623,587,445571,460063,0.968499966,0.967768595,0.999244841,0.262808845,-0.000198462,-0.047932676,,
557,경기,포천시,2018,1110,606,504,6,2017,1150,632,518,447106,462352,0.967025124,0.965217391,0.998130625,0.248263275,-0.000464097,-0.059731235,,
558,경기,포천시,2019,1127,553,574,6,2018,1173,572,601,462528,478982,0.965647978,0.960784314,0.994963315,0.243660924,-0.001227243,-0.093627508,,
559,경기,포천시,2020,922,486,436,6,2019,951,501,450,417119,431843,0.965904275,0.969505783,1.003728639,0.221040039,0.000824178,-0.002510564,,
560,경기,하남시,2009,1294,666,628,6,2008,1417,725,692,462768,488710,0.946917395,0.913196895,0.964389185,0.279621754,-0.009957558,-0.48139742,,
561,경기,하남시,2010,1286,666,620,6,2009,1385,710,675,470657,487028,0.966385916,0.928519856,0.960816833,0.273235074,-0.010706215,-0.514650132,,
562,경기,하남시,2011,1320,676,644,6,2010,1425,725,700,441332,457372,0.964930079,0.926315789,0.959982293,0.299094559,-0.011969078,-0.570742068,,
563,경기,하남시,2012,1109,598,511,6,2011,1183,641,542,407210,420797,0.967711272,0.937447168,0.968726102,0.272341053,-0.008517166,-0.417420261,,
564,경기,하남시,2013,1189,624,565,6,2012,1285,681,604,422944,435284,0.971650692,0.925291829,0.95228855,0.281124688,-0.013412867,-0.634870059,,
565,경기,하남시,2014,1328,699,629,6,2013,1424,752,672,465061,480776,0.96731326,0.93258427,0.964097473,0.285553938,-0.010252108,-0.494480275,,
566,경기,하남시,2015,1390,709,681,6,2014,1415,721,694,441255,454993,0.969806129,0.982332155,1.012916011,0.315010595,0.00406868,0.141598805,,
567,경기,하남시,2016,1652,836,816,6,2015,1621,817,804,422114,435131,0.970084871,1.019123998,1.050551378,0.391363471,0.019783963,0.839616403,,
568,경기,하남시,2017,2477,1269,1208,6,2016,2513,1293,1220,445571,460063,0.968499966,0.985674493,1.01773312,0.555915892,0.009858123,0.398745515,,
569,경기,하남시,2018,2735,1333,1402,6,2017,2772,1361,1411,447106,462352,0.967025124,0.986652237,1.020296384,0.611711764,0.012415537,0.512336826,,
570,경기,하남시,2019,3089,1646,1443,6,2018,3202,1681,1521,462528,478982,0.965647978,0.964709557,0.999028195,0.66785146,-0.000649022,-0.067944933,,
571,경기,하남시,2020,3027,1522,1505,6,2019,3183,1610,1573,417119,431843,0.965904275,0.950989632,0.984558881,0.725692189,-0.0112055,-0.536826575,,
572,경기,화성시,2009,6561,3411,3150,6,2008,6543,3396,3147,462768,488710,0.946917395,1.002751032,1.058963577,1.417773053,0.083596971,3.673965928,,
573,경기,화성시,2010,7266,3772,3494,6,2009,7492,3857,3635,470657,487028,0.966385916,0.96983449,1.003568527,1.543799412,0.005509089,0.205576713,,
574,경기,화성시,2011,7373,3783,3590,6,2010,7605,3890,3715,441332,457372,0.964930079,0.969493754,1.00472954,1.670624383,0.007901285,0.31182962,,
575,경기,화성시,2012,6814,3475,3339,6,2011,7024,3567,3457,407210,420797,0.967711272,0.970102506,1.00247102,1.673338081,0.004134852,0.144537919,,
576,경기,화성시,2013,7351,3762,3589,6,2012,7600,3886,3714,422944,435284,0.971650692,0.967236842,0.995457369,1.738055156,-0.007895343,-0.389801048,,
577,경기,화성시,2014,8041,4064,3977,6,2013,8231,4157,4074,465061,480776,0.96731326,0.976916535,1.009927782,1.729020494,0.017165338,0.723306301,,
578,경기,화성시,2015,8225,4211,4014,6,2014,8089,4141,3948,441255,454993,0.969806129,1.016812956,1.048470334,1.864001541,0.090348777,3.97385744,,
579,경기,화성시,2016,8751,4483,4268,6,2015,8685,4472,4213,422114,435131,0.970084871,1.007599309,1.038671295,2.073136641,0.080170878,3.521790951,,
580,경기,화성시,2017,9716,4984,4732,6,2016,9694,4971,4723,445571,460063,0.968499966,1.002269445,1.034867816,2.180572793,0.076031811,3.337948128,,
581,경기,화성시,2018,10549,5378,5171,6,2017,10301,5250,5051,447106,462352,0.967025124,1.024075332,1.058995581,2.359395759,0.139193923,6.143387124,,
582,경기,화성시,2019,11743,5921,5822,6,2018,11551,5843,5708,462528,478982,0.965647978,1.016621937,1.05278731,2.538873322,0.134020293,5.913592656,,
583,경기,화성시,2020,11118,5741,5377,6,2019,11134,5755,5379,417119,431843,0.965904275,0.99856296,1.033811513,2.665426413,0.0901221,3.963789217,,
584,경남,거제시,2009,2728,1474,1254,6,2008,2792,1511,1281,462768,488710,0.946917395,0.977077364,1.031850687,0.589496249,0.01877586,0.794840042,,
585,경남,거제시,2010,2755,1388,1367,6,2009,2829,1410,1419,470657,487028,0.966385916,0.973842347,1.00771579,0.585351965,0.004516453,0.16148729,,
586,경남,거제시,2011,2706,1429,1277,6,2010,2778,1452,1326,441332,457372,0.964930079,0.974082073,1.009484619,0.613143846,0.005815436,0.219183557,,
587,경남,거제시,2012,2467,1272,1195,6,2011,2516,1303,1213,407210,420797,0.967711272,0.980524642,1.013240902,0.605829916,0.008021735,0.317179593,,
588,경남,거제시,2013,2643,1349,1294,6,2012,2681,1358,1323,422944,435284,0.971650692,0.985826184,1.014589082,0.624905425,0.009116797,0.365818388,,
589,경남,거제시,2014,3060,1594,1466,6,2013,3101,1626,1475,465061,480776,0.96731326,0.986778459,1.020122952,0.657978201,0.013240464,0.548977188,,
590,경남,거제시,2015,3028,1546,1482,6,2014,3041,1555,1486,441255,454993,0.969806129,0.99572509,1.026725921,0.686224519,0.018339982,0.775479861,,
591,경남,거제시,2016,3054,1595,1459,6,2015,3085,1619,1466,422114,435131,0.970084871,0.989951378,1.020479143,0.723501234,0.014816685,0.6189874,,
592,경남,거제시,2017,3305,1674,1631,6,2016,3356,1712,1644,445571,460063,0.968499966,0.984803337,1.016833631,0.741744862,0.012486259,0.515478075,,
593,경남,거제시,2018,3396,1731,1665,6,2017,3461,1758,1703,447106,462352,0.967025124,0.981219301,1.014678189,0.759551426,0.011148839,0.456074569,,
594,경남,거제시,2019,3412,1791,1621,6,2018,3512,1853,1659,462528,478982,0.965647978,0.971526196,1.00608733,0.73768507,0.004490532,0.16033598,,
595,경남,거제시,2020,3038,1573,1465,6,2019,3114,1604,1510,417119,431843,0.965904275,0.975594091,1.010031859,0.728329326,0.007306497,0.285411257,,
596,경남,거창군,2009,520,264,256,6,2008,542,275,267,462768,488710,0.946917395,0.959409594,1.013192491,0.11236732,0.001482405,0.026725541,,
597,경남,거창군,2010,473,280,193,6,2009,478,279,199,470657,487028,0.966385916,0.989539749,1.023959199,0.100497815,0.002407847,0.067830435,,
598,경남,거창군,2011,484,249,235,6,2010,496,262,234,441332,457372,0.964930079,0.975806452,1.011271669,0.109668005,0.001236141,0.015787387,,
599,경남,거창군,2012,453,239,214,6,2011,462,245,217,407210,420797,0.967711272,0.980519481,1.013235568,0.111244812,0.001472388,0.026280641,,
600,경남,거창군,2013,428,216,212,6,2012,435,222,213,422944,435284,0.971650692,0.983908046,1.012614979,0.10119543,0.001276578,0.017583447,,
601,경남,거창군,2014,495,246,249,6,2013,515,265,250,465061,480776,0.96731326,0.961165049,0.993644032,0.10643765,-0.000676514,-0.069166058,,
602,경남,거창군,2015,483,252,231,6,2014,493,253,240,441255,454993,0.969806129,0.979716024,1.010218429,0.109460516,0.001118515,0.010562812,,
603,경남,거창군,2016,490,260,230,6,2015,494,263,231,422114,435131,0.970084871,0.991902834,1.022490778,0.116082385,0.002610783,0.076844136,,
604,경남,거창군,2017,454,240,214,6,2016,464,247,217,445571,460063,0.968499966,0.978448276,1.010271874,0.10189173,0.001046619,0.007369465,,
605,경남,거창군,2018,519,269,250,6,2017,526,276,250,447106,462352,0.967025124,0.986692015,1.020337519,0.116079856,0.002360776,0.065739709,,
606,경남,거창군,2019,482,255,227,6,2018,499,261,238,462528,478982,0.965647978,0.965931864,1.000293984,0.104209907,3.06E-05,-0.037756926,,
607,경남,거창군,2020,427,219,208,6,2019,440,224,216,417119,431843,0.965904275,0.970454545,1.004710891,0.102368868,0.000482249,-0.017697885,,
608,경남,고성군,2009,336,180,156,6,2008,371,196,175,462768,488710,0.946917395,0.905660377,0.956430183,0.072606576,-0.003163455,-0.179627234,,
609,경남,고성군,2010,356,176,180,6,2009,359,177,182,470657,487028,0.966385916,0.991643454,1.026136078,0.075638947,0.001976905,0.048689518,,
610,경남,고성군,2011,339,165,174,6,2010,355,174,181,441332,457372,0.964930079,0.954929577,0.989636035,0.076812921,-0.000796086,-0.074477033,,
611,경남,고성군,2012,333,155,178,6,2011,342,158,184,407210,420797,0.967711272,0.973684211,1.006172232,0.081775988,0.00050474,-0.016698878,,
612,경남,고성군,2013,374,193,181,6,2012,376,191,185,422944,435284,0.971650692,0.994680851,1.023702097,0.088427782,0.002095924,0.053975897,,
613,경남,고성군,2014,382,210,172,6,2013,391,218,173,465061,480776,0.96731326,0.976982097,1.009995559,0.082139762,0.000821033,-0.002650279,,
614,경남,고성군,2015,397,207,190,6,2014,402,207,195,441255,454993,0.969806129,0.987562189,1.018308876,0.089970652,0.001647262,0.034047893,,
615,경남,고성군,2016,364,187,177,6,2015,364,194,170,422114,435131,0.970084871,1,1.030837641,0.086232629,0.002659211,0.078995127,,
616,경남,고성군,2017,397,214,183,6,2016,413,221,192,445571,460063,0.968499966,0.96125908,0.992523607,0.089099156,-0.00066614,-0.068705284,,
617,경남,고성군,2018,368,194,174,6,2017,378,199,179,447106,462352,0.967025124,0.973544974,1.006742172,0.082307104,0.000554929,-0.014469692,,
618,경남,고성군,2019,382,197,185,6,2018,395,200,195,462528,478982,0.965647978,0.967088608,1.001491878,0.082589595,0.000123214,-0.033644957,,
619,경남,고성군,2020,309,142,167,6,2019,322,147,175,417119,431843,0.965904275,0.959627329,0.993501482,0.074079579,-0.000481407,-0.0605001,,
620,경남,김해시,2009,6162,3238,2924,6,2008,6401,3347,3054,462768,488710,0.946917395,0.962662084,1.01662731,1.331552743,0.022140141,0.944269548,,
621,경남,김해시,2010,6399,3400,2999,6,2009,6478,3434,3044,470657,487028,0.966385916,0.987804878,1.022163984,1.35958883,0.030133905,1.299324462,,
622,경남,김해시,2011,6059,3190,2869,6,2010,6249,3278,2971,441332,457372,0.964930079,0.969595135,1.004834606,1.372889344,0.006637379,0.255691354,,
623,경남,김해시,2012,5594,2977,2617,6,2011,5642,3013,2629,407210,420797,0.967711272,0.991492379,1.024574589,1.373738366,0.033759056,1.460340928,,
624,경남,김해시,2013,5830,3015,2815,6,2012,5913,3063,2850,422944,435284,0.971650692,0.985963132,1.014730026,1.378433079,0.020304355,0.862730392,,
625,경남,김해시,2014,6507,3312,3195,6,2013,6596,3339,3257,465061,480776,0.96731326,0.986506974,1.019842294,1.399171292,0.027762768,1.194006876,,
626,경남,김해시,2015,6072,3127,2945,6,2014,6182,3185,2997,441255,454993,0.969806129,0.982206406,1.012786346,1.376075059,0.017594972,0.742389135,,
627,경남,김해시,2016,5671,2930,2741,6,2015,5760,2965,2795,422114,435131,0.970084871,0.984548611,1.014909768,1.343475933,0.020030914,0.850585125,,
628,경남,김해시,2017,5886,3038,2848,6,2016,5987,3102,2885,445571,460063,0.968499966,0.983130115,1.015105988,1.321001591,0.019955034,0.847214809,,
629,경남,김해시,2018,5838,2909,2929,6,2017,5924,2953,2971,447106,462352,0.967025124,0.985482782,1.019087051,1.305730632,0.024922548,1.06785429,,
630,경남,김해시,2019,6171,3071,3100,6,2018,6108,3028,3080,462528,478982,0.965647978,1.010314342,1.046255327,1.334189498,0.061713372,2.701973394,,
631,경남,김해시,2020,5602,2829,2773,6,2019,5611,2834,2777,417119,431843,0.965904275,0.998396008,1.033638667,1.343022015,0.045177471,1.967506773,,
632,경남,남해군,2009,296,183,113,6,2008,307,187,120,462768,488710,0.946917395,0.964169381,1.018219104,0.063962936,0.001165347,0.012642961,,
633,경남,남해군,2010,259,128,131,6,2009,265,125,140,470657,487028,0.966385916,0.977358491,1.011354237,0.055029459,0.000624817,-0.011365476,,
634,경남,남해군,2011,244,129,115,6,2010,262,141,121,441332,457372,0.964930079,0.93129771,0.965145279,0.055287176,-0.001927019,-0.124709088,,
635,경남,남해군,2012,218,118,100,6,2011,230,122,108,407210,420797,0.967711272,0.947826087,0.979451325,0.053535031,-0.001100074,-0.087979092,,
636,경남,남해군,2013,218,120,98,6,2012,225,120,105,422944,435284,0.971650692,0.968888889,0.997157617,0.051543467,-0.000146506,-0.045624967,,
637,경남,남해군,2014,245,121,124,6,2013,258,130,128,465061,480776,0.96731326,0.949612403,0.981701008,0.052681261,-0.000964014,-0.081935784,,
638,경남,남해군,2015,237,131,106,6,2014,235,128,107,441255,454993,0.969806129,1.008510638,1.039909533,0.05371044,0.002143559,0.056091663,,
639,경남,남해군,2016,226,132,94,6,2015,223,127,96,422114,435131,0.970084871,1.013452915,1.044705412,0.053540039,0.002393529,0.067194494,,
640,경남,남해군,2017,221,114,107,6,2016,230,118,112,445571,460063,0.968499966,0.960869565,0.992121423,0.049599278,-0.000390772,-0.056474379,,
641,경남,남해군,2018,197,119,78,6,2017,214,126,88,447106,462352,0.967025124,0.920560748,0.951951221,0.04406114,-0.002117084,-0.133151101,,
642,경남,남해군,2019,183,91,92,6,2018,193,95,98,462528,478982,0.965647978,0.948186528,0.981917375,0.039565172,-0.000715442,-0.070895099,,
643,경남,남해군,2020,152,71,81,6,2019,155,75,80,417119,431843,0.965904275,0.980645161,1.015261229,0.03644044,0.000556126,-0.014416516,,
644,경남,마산시,2009,3452,1774,1678,6,2008,3604,1847,1757,462768,488710,0.946917395,0.957824639,1.011518686,0.745946133,0.00859232,0.342522961,,
645,경남,마산시,2010,3481,1875,1606,6,2009,3505,1898,1607,470657,487028,0.966385916,0.993152639,1.027697758,0.739604425,0.020485384,0.870771084,,
646,경남,밀양시,2009,762,426,336,6,2008,830,449,381,462768,488710,0.946917395,0.918072289,0.969537886,0.164661342,-0.005015933,-0.261907767,,
647,경남,밀양시,2010,774,394,380,6,2009,801,407,394,470657,487028,0.966385916,0.966292135,0.999902957,0.16445097,-1.60E-05,-0.03982651,,
648,경남,밀양시,2011,728,391,337,6,2010,737,393,344,441332,457372,0.964930079,0.987788331,1.023689024,0.164955181,0.003907627,0.134445398,,
649,경남,밀양시,2012,681,348,333,6,2011,709,367,342,407210,420797,0.967711272,0.960507757,0.992556133,0.167235579,-0.001244879,-0.094410843,,
650,경남,밀양시,2013,667,344,323,6,2012,676,344,332,422944,435284,0.971650692,0.986686391,1.015474386,0.157704093,0.002440374,0.069275165,,
651,경남,밀양시,2014,782,402,380,6,2013,807,424,383,465061,480776,0.96731326,0.969021066,1.001765514,0.168149985,0.000296871,-0.025931697,,
652,경남,밀양시,2015,739,364,375,6,2014,753,360,393,441255,454993,0.969806129,0.981407703,1.011962776,0.167476856,0.002003488,0.049870228,,
653,경남,밀양시,2016,635,330,305,6,2015,651,352,299,422114,435131,0.970084871,0.975422427,1.005502154,0.150433295,0.000827707,-0.002353832,,
654,경남,밀양시,2017,692,359,333,6,2016,718,370,348,445571,460063,0.968499966,0.963788301,0.99513509,0.155306337,-0.000755551,-0.07267661,,
655,경남,밀양시,2018,648,333,315,6,2017,676,345,331,447106,462352,0.967025124,0.958579882,0.991266781,0.144932074,-0.001265724,-0.095336663,,
656,경남,밀양시,2019,673,359,314,6,2018,682,361,321,462528,478982,0.965647978,0.986803519,1.021908129,0.145504705,0.003187736,0.102470349,,
657,경남,밀양시,2020,607,298,309,6,2019,630,304,326,417119,431843,0.965904275,0.963492063,0.997502639,0.145522021,-0.000363421,-0.055259559,,
658,경남,사천시,2009,1041,526,515,6,2008,1089,542,547,462768,488710,0.946917395,0.955922865,1.009510302,0.224950731,0.002139349,0.055904706,,
659,경남,사천시,2010,1083,564,519,6,2009,1129,587,542,470657,487028,0.966385916,0.959255979,0.99262206,0.230103876,-0.001697693,-0.114523212,,
660,경남,사천시,2011,1052,555,497,6,2010,1077,570,507,441332,457372,0.964930079,0.976787372,1.012288241,0.2383693,0.002929139,0.090984406,,
661,경남,사천시,2012,972,497,475,6,2011,1008,517,491,407210,420797,0.967711272,0.964285714,0.996460145,0.238697478,-0.000844954,-0.076647578,,
662,경남,사천시,2013,1065,555,510,6,2012,1078,563,515,422944,435284,0.971650692,0.987940631,1.016765221,0.251806386,0.00422159,0.148390501,,
663,경남,사천시,2014,1172,587,585,6,2013,1205,603,602,465061,480776,0.96731326,0.972614108,1.00547997,0.252009951,0.001381007,0.022221803,,
664,경남,사천시,2015,1166,602,564,6,2014,1200,624,576,441255,454993,0.969806129,0.971666667,1.001918464,0.264246297,0.000506947,-0.016600873,,
665,경남,사천시,2016,1121,546,575,6,2015,1145,556,589,422114,435131,0.970084871,0.979039301,1.009230564,0.265568069,0.002451343,0.069762367,,
666,경남,사천시,2017,1167,619,548,6,2016,1192,632,560,445571,460063,0.968499966,0.979026846,1.010869261,0.261911121,0.00284678,0.087326308,,
667,경남,사천시,2018,1061,554,507,6,2017,1099,580,519,447106,462352,0.967025124,0.965423112,0.998343361,0.237303906,-0.000393127,-0.056578991,,
668,경남,사천시,2019,1068,551,517,6,2018,1122,580,542,462528,478982,0.965647978,0.951871658,0.9857336,0.23090494,-0.003294182,-0.185433672,,
669,경남,사천시,2020,904,481,423,6,2019,941,496,445,417119,431843,0.965904275,0.960680128,0.994591443,0.216724724,-0.001172168,-0.091181252,,
670,경남,산청군,2009,204,111,93,6,2008,223,115,108,462768,488710,0.946917395,0.914798206,0.966080264,0.044082564,-0.001495269,-0.105532264,,
671,경남,산청군,2010,187,98,89,6,2009,208,107,101,470657,487028,0.966385916,0.899038462,0.930309979,0.039731694,-0.002768903,-0.162102594,,
